四川-电信.txt,#genre#
爱上古装,http://183.221.193.148:4022/rtp/239.10.0.126:5140
IPTV谍战剧场,http://183.221.193.148:4022/rtp/239.10.0.123:5140
IPTV热播剧场,http://183.221.193.148:4022/rtp/239.10.0.121:5140
武侠剧场,http://183.221.193.148:4022/rtp/239.10.0.133:5140
爱上军旅,http://183.221.193.148:4022/rtp/239.10.0.125:5140
城市剧场,http://183.221.193.148:4022/rtp/239.10.0.124:5140
IPTV经典电影,http://183.221.193.148:4022/rtp/239.10.0.122:5140
爱上影院,http://183.221.193.148:4022/rtp/239.10.0.127:5140
光影,http://183.221.193.148:4022/rtp/239.10.0.153:5140
星影,http://183.221.193.148:4022/rtp/239.10.0.156:5140
喜剧影院,http://183.221.193.148:4022/rtp/239.10.0.132:5140
精选,http://183.221.193.148:4022/rtp/239.10.0.185:5140
动漫秀场,http://183.221.193.148:4022/rtp/239.10.0.101:5140
积木宝贝,http://183.221.193.148:4022/rtp/239.10.0.157:5140
启蒙乐园,http://183.221.193.148:4022/rtp/239.10.0.158:5140
阳光日记,http://183.221.193.148:4022/rtp/239.10.0.209:5140
童童乐园,http://183.221.193.148:4022/rtp/239.10.0.210:5140
儿歌天地,http://183.221.193.148:4022/rtp/239.10.0.211:5140
国学课堂,http://183.221.193.148:4022/rtp/239.10.0.212:5140
嘻哈动漫,http://183.221.193.148:4022/rtp/239.10.0.213:5140
酷乐卡通,http://183.221.193.148:4022/rtp/239.10.0.214:5140
快乐假期,http://183.221.193.148:4022/rtp/239.10.0.215:5140
奇趣动漫,http://183.221.193.148:4022/rtp/239.10.0.216:5140
欢乐启蒙,http://183.221.193.148:4022/rtp/239.10.0.217:5140
玩具乐园,http://183.221.193.148:4022/rtp/239.10.0.218:5140
趣乐探险,http://183.221.193.148:4022/rtp/239.10.0.219:5140
新动漫,http://183.221.193.148:4022/rtp/239.10.0.159:5140
动画,http://183.221.193.148:4022/rtp/239.10.0.163:5140
咪咕4K,http://183.221.193.148:4022/rtp/239.11.0.122:5140
爱上4K,http://183.221.193.148:4022/rtp/239.11.0.120:5140
高网,http://183.221.193.148:4022/rtp/239.10.0.164:5140
人文纪录,http://183.221.193.148:4022/rtp/239.10.0.166:5140
汽车世界,http://183.221.193.148:4022/rtp/239.10.0.168:5140
电竞世界,http://183.221.193.148:4022/rtp/239.10.0.167:5140
游戏风云,http://183.221.193.148:4022/rtp/239.10.0.103:5140
全纪实,http://183.221.193.148:4022/rtp/239.10.0.105:5140
求索记录,http://183.221.193.148:4022/rtp/239.10.0.221:5140
高清纪实,http://183.221.193.148:4022/rtp/239.10.0.192:5140
金鹰纪实,http://183.221.193.148:4022/rtp/239.10.0.193:5140
天府TV-综合,http://183.221.193.148:4022/rtp/239.10.0.189:5140
乐趣综合,http://183.221.193.148:4022/rtp/239.10.0.195:5140
陶瓷,http://183.221.193.148:4022/rtp/239.10.0.107:5140
地理,http://183.221.193.148:4022/rtp/239.10.0.190:5140
国学,http://183.221.193.148:4022/rtp/239.10.0.186:5140
辣妈学院,http://183.221.193.148:4022/rtp/239.10.0.137:5140
魔力荟萃,http://183.221.193.148:4022/rtp/239.10.0.140:5140
时尚天地,http://183.221.193.148:4022/rtp/239.10.0.141:5140
星动娱乐,http://183.221.193.148:4022/rtp/239.10.0.142:5140
时尚生活,http://183.221.193.148:4022/rtp/239.10.0.144:5140
魔力TV,http://183.221.193.148:4022/rtp/239.10.0.145:5140
生活时尚,http://183.221.193.148:4022/rtp/239.10.0.102:5140
法治天地,http://183.221.193.148:4022/rtp/239.10.0.180:5140
金色学堂,http://183.221.193.148:4022/rtp/239.10.0.179:5140
财经频道,http://183.221.193.148:4022/rtp/239.10.0.194:5140
健康生活,http://183.221.193.148:4022/rtp/239.10.0.139:5140
风尚美食,http://183.221.193.148:4022/rtp/239.10.0.138:5140
教育综合,http://183.221.193.148:4022/rtp/239.10.0.136:5140
戏曲,http://183.221.193.148:4022/rtp/239.10.0.150:5140
七彩戏剧,http://183.221.193.148:4022/rtp/239.10.0.128:5140
财富天下,http://183.221.193.148:4022/rtp/239.10.0.182:5140
健康养生,http://183.221.193.148:4022/rtp/239.10.0.135:5140
东方财经,http://183.221.193.148:4022/rtp/239.10.0.178:5140
中国天气,http://183.221.193.148:4022/rtp/239.10.0.177:5140
高清看电影,http://183.221.193.148:4022/rtp/239.10.0.191:5140
安多卫视,http://183.221.193.148:4022/rtp/239.11.0.124:5140
星空购物,http://183.221.193.148:4022/rtp/239.11.0.125:5140
央广购物,http://183.221.193.148:4022/rtp/239.10.0.200:5140
CCTV-1,http://183.220.20.17:4000/rtp/239.11.0.65:5140
CCTV-2,http://183.220.20.17:4000/rtp/239.11.0.108:5140
CCTV-3,http://183.220.20.17:4000/rtp/239.11.0.101:5140
CCTV-4,http://183.220.20.17:4000/rtp/239.11.0.109:5140
CCTV-5,http://183.220.20.17:4000/rtp/239.11.0.100:5140
CCTV5+,http://183.220.20.17:4000/rtp/239.11.0.241:5140
CCTV-6,http://183.220.20.17:4000/rtp/239.11.0.102:5140
CCTV-7,http://183.220.20.17:4000/rtp/239.11.0.110:5140
CCTV-8,http://183.220.20.17:4000/rtp/239.11.0.103:5140
CCTV-9,http://183.220.20.17:4000/rtp/239.11.0.111:5140
CCTV-10,http://183.220.20.17:4000/rtp/239.11.0.112:5140
CCTV-11,http://183.220.20.17:4000/rtp/239.11.0.22:5140
CCTV-12,http://183.220.20.17:4000/rtp/239.11.0.113:5140
CCTV-13,http://183.220.20.17:4000/rtp/239.11.0.24:5140
CCTV-14,http://183.220.20.17:4000/rtp/239.11.0.114:5140
CCTV-15,http://183.220.20.17:4000/rtp/239.11.0.26:5140
CCTV-16,http://183.220.20.17:4000/rtp/239.11.0.67:5140
CGTN-纪录,http://183.220.20.17:4000/rtp/239.11.0.138:5140
CCTV-17,http://183.220.20.17:4000/rtp/239.11.0.107:5140
湖南卫视,http://183.220.20.17:4000/rtp/239.11.0.119:5140
浙江卫视,http://183.220.20.17:4000/rtp/239.11.0.70:5140
江苏卫视,http://183.220.20.17:4000/rtp/239.11.0.76:5140
四川卫视,http://183.220.20.17:4000/rtp/239.11.0.78:5140
四川经济,http://183.220.20.17:4000/rtp/239.11.0.2:5140
四川文化旅游,http://183.220.20.17:4000/rtp/239.11.0.3:5140
四川乡村,http://183.220.20.17:4000/rtp/239.11.0.4:5140
四川新闻资讯,http://183.220.20.17:4000/rtp/239.11.0.5:5140
四川妇女儿童,http://183.220.20.17:4000/rtp/239.11.0.8:5140
四川科教,http://183.220.20.17:4000/rtp/239.11.0.194:5140
峨眉电影,http://183.220.20.17:4000/rtp/239.11.0.11:5140
四川影视文艺-高清,http://183.220.20.17:4000/rtp/239.11.0.77:5140
家有购物,http://183.220.20.17:4000/rtp/239.10.0.226:5140
优购物,http://183.220.20.17:4000/rtp/239.10.0.227:5140
聚鲨环球精选,http://183.220.20.17:4000/rtp/239.10.0.228:5140
时尚购物,http://183.220.20.17:4000/rtp/239.10.0.225:5140
北京卫视,http://183.220.20.17:4000/rtp/239.11.0.121:5140
江西卫视,http://183.220.20.17:4000/rtp/239.11.0.42:5140
广东卫视,http://183.220.20.17:4000/rtp/239.11.0.115:5140
深圳卫视高清,http://183.220.20.17:4000/rtp/239.11.0.71:5140
东方卫视,http://183.220.20.17:4000/rtp/239.11.0.68:5140
海南卫视,http://183.220.20.17:4000/rtp/239.11.0.193:5140
天津卫视,http://183.220.20.17:4000/rtp/239.11.0.123:5140
重庆卫视,http://183.220.20.17:4000/rtp/239.11.0.116:5140
辽宁卫视,http://183.220.20.17:4000/rtp/239.11.0.118:5140
东南卫视,http://183.220.20.17:4000/rtp/239.11.0.41:5140
广西卫视,http://183.220.20.17:4000/rtp/239.11.0.48:5140
河北卫视,http://183.220.20.17:4000/rtp/239.11.0.31:5140
山西卫视,http://183.220.20.17:4000/rtp/239.11.0.32:5140
陕西卫视,http://183.220.20.17:4000/rtp/239.11.0.54:5140
贵州卫视,http://183.220.20.17:4000/rtp/239.11.0.51:5140
湖北卫视,http://183.220.20.17:4000/rtp/239.11.0.74:5140
青海卫视,http://183.220.20.17:4000/rtp/239.11.0.56:5140
河南卫视,http://183.220.20.17:4000/rtp/239.11.0.44:5140
山东卫视,http://183.220.20.17:4000/rtp/239.11.0.73:5140
安徽卫视,http://183.220.20.17:4000/rtp/239.11.0.117:5140
宁夏卫视,http://183.220.20.17:4000/rtp/239.11.0.57:5140
甘肃卫视,http://183.220.20.17:4000/rtp/239.11.0.55:5140
西藏卫视,http://183.220.20.17:4000/rtp/239.11.0.53:5140
内蒙古卫视,http://183.220.20.17:4000/rtp/239.11.0.33:5140
家家购物,http://183.220.20.17:4000/rtp/239.10.0.229:5140
风尚购物,http://183.220.20.17:4000/rtp/239.10.0.230:5140
好享购物,http://183.220.20.17:4000/rtp/239.10.0.231:5140
CGTN-英文,http://183.220.20.17:4000/rtp/239.11.0.245:5140
CETV-2,http://183.220.20.17:4000/rtp/239.11.0.246:5140
CETV-3,http://183.220.20.17:4000/rtp/239.11.0.247:5140
CETV-4,http://183.220.20.17:4000/rtp/239.11.0.248:5140
中国教育-1,http://183.220.20.17:4000/rtp/239.11.0.139:5140
金鹰卡通,http://183.220.20.17:4000/rtp/239.11.0.127:5140
卡酷少儿,http://183.220.20.17:4000/rtp/239.11.0.129:5140
广东嘉佳卡通,http://183.220.20.17:4000/rtp/239.11.0.203:5140
山东教育,http://183.220.20.17:4000/rtp/239.11.0.140:5140
优漫卡通,http://183.220.20.17:4000/rtp/239.11.0.63:5140
炫动卡通,http://183.220.20.17:4000/rtp/239.11.0.64:5140
吉林卫视,http://183.220.20.17:4000/rtp/239.11.0.35:5140
新疆卫视,http://183.220.20.17:4000/rtp/239.11.0.58:5140
兵团卫视,http://183.220.20.17:4000/rtp/239.11.0.204:5140
云南卫视,http://183.220.20.17:4000/rtp/239.11.0.52:5140
康巴卫视,http://183.220.20.17:4000/rtp/239.11.0.10:5140
黑龙江卫视,http://183.220.20.17:4000/rtp/239.11.0.36:5140
延边卫视,http://183.220.20.17:4000/rtp/239.11.0.206:5140
古装剧场,http://183.220.20.17:4000/rtp/239.11.0.141:5140
动作电影,http://183.220.20.17:4000/rtp/239.11.0.142:5140
军旅剧场,http://183.220.20.17:4000/rtp/239.11.0.143:5140
家庭剧场,http://183.220.20.17:4000/rtp/239.11.0.131:5140
惊悚悬疑,http://183.220.20.17:4000/rtp/239.11.0.144:5140
热播精选,http://183.220.20.17:4000/rtp/239.11.0.145:5140
武搏世界,http://183.220.20.17:4000/rtp/239.11.0.146:5140
精品综合,http://183.220.20.17:4000/rtp/239.11.0.147:5140
爱情喜剧,http://183.220.20.17:4000/rtp/239.11.0.149:5140
精品大剧,http://183.220.20.17:4000/rtp/239.11.0.150:5140
中国功夫,http://183.220.20.17:4000/rtp/239.11.0.151:5140
金牌综艺,http://183.220.20.17:4000/rtp/239.11.0.152:5140
军事评论,http://183.220.20.17:4000/rtp/239.11.0.136:5140
农业致富,http://183.220.20.17:4000/rtp/239.11.0.137:5140
精品纪录,http://183.220.20.17:4000/rtp/239.11.0.132:5140
怡伴健康,http://183.220.20.17:4000/rtp/239.11.0.133:5140
精品体育,http://183.220.20.17:4000/rtp/239.11.0.134:5140
影视精选,http://183.220.20.17:4000/rtp/239.11.0.170:5140
热播剧场,http://183.220.20.17:4000/rtp/239.11.0.171:5140
优视影院,http://183.220.20.17:4000/rtp/239.11.0.172:5140
经典影视,http://183.220.20.17:4000/rtp/239.11.0.173:5140
舞蹈视界,http://183.220.20.17:4000/rtp/239.11.0.174:5140
纪实天下,http://183.220.20.17:4000/rtp/239.11.0.176:5140
电影天地,http://183.220.20.17:4000/rtp/239.11.0.177:5140
经典剧场,http://183.220.20.17:4000/rtp/239.11.0.178:5140
家庭影院,http://183.220.20.17:4000/rtp/239.11.0.179:5140
第一电影,http://183.220.20.17:4000/rtp/239.11.0.180:5140
卡通动画,http://183.220.20.17:4000/rtp/239.11.0.181:5140
金色童年,http://183.220.20.17:4000/rtp/239.11.0.182:5140
文化教育,http://183.220.20.17:4000/rtp/239.11.0.183:5140
风云体育,http://183.220.20.17:4000/rtp/239.11.0.184:5140
钓鱼生活,http://183.220.20.17:4000/rtp/239.11.0.185:5140
炫酷动漫,http://183.220.20.17:4000/rtp/239.11.0.186:5140
优视教育,http://183.220.20.17:4000/rtp/239.11.0.187:5140
时尚音乐,http://183.220.20.17:4000/rtp/239.11.0.188:5140
第一剧场,http://183.220.20.17:4000/rtp/239.11.0.189:5140
欢笑剧场,http://183.220.20.17:4000/rtp/239.10.0.129:5140
都市剧场,http://183.220.20.17:4000/rtp/239.10.0.106:5140
军旅谍战,http://183.220.20.17:4000/rtp/239.10.0.131:5140
绚影高清影院,http://183.220.20.17:4000/rtp/239.10.0.188:5140
经典再现,http://183.220.20.17:4000/rtp/239.10.0.130:5140
红色经典,http://183.220.20.17:4000/rtp/239.10.0.201:5140
情感热播,http://183.220.20.17:4000/rtp/239.10.0.202:5140
风云剧场,http://183.220.20.17:4000/rtp/239.10.0.203:5140
我看剧场,http://183.220.20.17:4000/rtp/239.10.0.204:5140
峥嵘岁月,http://183.220.20.17:4000/rtp/239.10.0.205:5140
青春在线,http://183.220.20.17:4000/rtp/239.10.0.206:5140
历史再现,http://183.220.20.17:4000/rtp/239.10.0.207:5140
宏伟巨献,http://183.220.20.17:4000/rtp/239.10.0.208:5140
爱上古装,http://183.220.20.17:4000/rtp/239.10.0.126:5140
IPTV谍战剧场,http://183.220.20.17:4000/rtp/239.10.0.123:5140
IPTV热播剧场,http://183.220.20.17:4000/rtp/239.10.0.121:5140
武侠剧场,http://183.220.20.17:4000/rtp/239.10.0.133:5140
爱上军旅,http://183.220.20.17:4000/rtp/239.10.0.125:5140
城市剧场,http://183.220.20.17:4000/rtp/239.10.0.124:5140
IPTV经典电影,http://183.220.20.17:4000/rtp/239.10.0.122:5140
爱上影院,http://183.220.20.17:4000/rtp/239.10.0.127:5140
光影,http://183.220.20.17:4000/rtp/239.10.0.153:5140
星影,http://183.220.20.17:4000/rtp/239.10.0.156:5140
喜剧影院,http://183.220.20.17:4000/rtp/239.10.0.132:5140
精选,http://183.220.20.17:4000/rtp/239.10.0.185:5140
动漫秀场,http://183.220.20.17:4000/rtp/239.10.0.101:5140
积木宝贝,http://183.220.20.17:4000/rtp/239.10.0.157:5140
启蒙乐园,http://183.220.20.17:4000/rtp/239.10.0.158:5140
阳光日记,http://183.220.20.17:4000/rtp/239.10.0.209:5140
童童乐园,http://183.220.20.17:4000/rtp/239.10.0.210:5140
儿歌天地,http://183.220.20.17:4000/rtp/239.10.0.211:5140
国学课堂,http://183.220.20.17:4000/rtp/239.10.0.212:5140
嘻哈动漫,http://183.220.20.17:4000/rtp/239.10.0.213:5140
酷乐卡通,http://183.220.20.17:4000/rtp/239.10.0.214:5140
快乐假期,http://183.220.20.17:4000/rtp/239.10.0.215:5140
奇趣动漫,http://183.220.20.17:4000/rtp/239.10.0.216:5140
欢乐启蒙,http://183.220.20.17:4000/rtp/239.10.0.217:5140
玩具乐园,http://183.220.20.17:4000/rtp/239.10.0.218:5140
趣乐探险,http://183.220.20.17:4000/rtp/239.10.0.219:5140
新动漫,http://183.220.20.17:4000/rtp/239.10.0.159:5140
动画,http://183.220.20.17:4000/rtp/239.10.0.163:5140
咪咕4K,http://183.220.20.17:4000/rtp/239.11.0.122:5140
爱上4K,http://183.220.20.17:4000/rtp/239.11.0.120:5140
高网,http://183.220.20.17:4000/rtp/239.10.0.164:5140
人文纪录,http://183.220.20.17:4000/rtp/239.10.0.166:5140
汽车世界,http://183.220.20.17:4000/rtp/239.10.0.168:5140
电竞世界,http://183.220.20.17:4000/rtp/239.10.0.167:5140
游戏风云,http://183.220.20.17:4000/rtp/239.10.0.103:5140
全纪实,http://183.220.20.17:4000/rtp/239.10.0.105:5140
求索记录,http://183.220.20.17:4000/rtp/239.10.0.221:5140
高清纪实,http://183.220.20.17:4000/rtp/239.10.0.192:5140
金鹰纪实,http://183.220.20.17:4000/rtp/239.10.0.193:5140
天府TV-综合,http://183.220.20.17:4000/rtp/239.10.0.189:5140
乐趣综合,http://183.220.20.17:4000/rtp/239.10.0.195:5140
陶瓷,http://183.220.20.17:4000/rtp/239.10.0.107:5140
地理,http://183.220.20.17:4000/rtp/239.10.0.190:5140
国学,http://183.220.20.17:4000/rtp/239.10.0.186:5140
辣妈学院,http://183.220.20.17:4000/rtp/239.10.0.137:5140
魔力荟萃,http://183.220.20.17:4000/rtp/239.10.0.140:5140
时尚天地,http://183.220.20.17:4000/rtp/239.10.0.141:5140
星动娱乐,http://183.220.20.17:4000/rtp/239.10.0.142:5140
时尚生活,http://183.220.20.17:4000/rtp/239.10.0.144:5140
魔力TV,http://183.220.20.17:4000/rtp/239.10.0.145:5140
生活时尚,http://183.220.20.17:4000/rtp/239.10.0.102:5140
法治天地,http://183.220.20.17:4000/rtp/239.10.0.180:5140
金色学堂,http://183.220.20.17:4000/rtp/239.10.0.179:5140
财经频道,http://183.220.20.17:4000/rtp/239.10.0.194:5140
健康生活,http://183.220.20.17:4000/rtp/239.10.0.139:5140
风尚美食,http://183.220.20.17:4000/rtp/239.10.0.138:5140
教育综合,http://183.220.20.17:4000/rtp/239.10.0.136:5140
戏曲,http://183.220.20.17:4000/rtp/239.10.0.150:5140
七彩戏剧,http://183.220.20.17:4000/rtp/239.10.0.128:5140
财富天下,http://183.220.20.17:4000/rtp/239.10.0.182:5140
健康养生,http://183.220.20.17:4000/rtp/239.10.0.135:5140
东方财经,http://183.220.20.17:4000/rtp/239.10.0.178:5140
中国天气,http://183.220.20.17:4000/rtp/239.10.0.177:5140
高清看电影,http://183.220.20.17:4000/rtp/239.10.0.191:5140
安多卫视,http://183.220.20.17:4000/rtp/239.11.0.124:5140
星空购物,http://183.220.20.17:4000/rtp/239.11.0.125:5140
央广购物,http://183.220.20.17:4000/rtp/239.10.0.200:5140

四川-联通.txt,#genre#

